,Entity,Iteration,Probability,Relation,Value
876,concept:city:downtown_washington,1114,0.9999847412109375,concept:cityhascompanyoffice,concept:company:national
877,concept:city:geneva,1104,1.0,concept:cityhascompanyoffice,concept:company:world_meteorological_organization
878,concept:city:geneva,1104,1.0,concept:cityhascompanyoffice,concept:company:wipo
879,concept:city:geneva,1104,1.0,concept:cityhascompanyoffice,concept:company:wto
880,concept:city:geneva,1112,1.0,concept:cityhascompanyoffice,concept:company:easyjet
881,concept:city:melvindale,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
882,concept:city:belleville,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
883,concept:city:gothenburg,1114,0.9375,concept:cityhascompanyoffice,concept:company:ryanair
884,concept:city:knock,1114,0.9375,concept:cityhascompanyoffice,concept:company:ryanair
885,concept:city:kuala_lumpur,1108,0.9946168161879081,concept:cityhascompanyoffice,concept:company:malaysian_airlines
886,concept:city:kuala_lumpur,1114,0.99609375,concept:cityhascompanyoffice,concept:company:berjaya_corporation_berhad
887,concept:city:kuala_lumpur,1114,0.9375,concept:cityhascompanyoffice,concept:company:air_asia_x
888,concept:city:kuala_lumpur,1108,1.0,concept:cityhascompanyoffice,concept:biotechcompany:malaysian
889,concept:city:kuala_lumpur,1114,1.0,concept:cityhascompanyoffice,concept:company:malaysia_airlines
890,concept:city:charlottesville,1114,1.0,concept:cityhascompanyoffice,concept:company:national
891,concept:city:guernsey,1109,0.9375,concept:cityhascompanyoffice,concept:company:flybe
892,concept:city:halifax,1105,0.998046875,concept:cityhascompanyoffice,concept:company:air_canada
893,concept:city:pensacola,1114,0.9982476602066152,concept:cityhascompanyoffice,concept:company:national
894,concept:city:bay,1115,0.99609375,concept:cityhascompanyoffice,concept:company:air_new_zealand
895,concept:city:paro,1103,0.9999628114274907,concept:cityhascompanyoffice,concept:company:druk_air
896,concept:city:casablanca,1113,1.0,concept:cityhascompanyoffice,concept:company:royal_air_maroc
897,concept:city:rockford,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
898,concept:city:corvallis,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
899,concept:city:broomfield,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
900,concept:city:tucson_arizona,1114,0.9921875,concept:cityhascompanyoffice,concept:automobilemaker:nissan
901,concept:city:littleton,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
902,concept:city:apple_valley,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
903,concept:city:charleroi,1114,0.9999999997822892,concept:cityhascompanyoffice,concept:company:ryanair
904,concept:city:valencia,1114,0.9921875,concept:cityhascompanyoffice,concept:company:ryanair
905,concept:city:lafayette,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
906,concept:city:tucson,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
907,concept:city:tucson,1111,1.0,concept:cityhascompanyoffice,concept:radiostation:kvoa_tv
908,concept:city:oxnard,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
909,concept:city:rancho_santa_margarita,1114,0.9999990463256836,concept:cityhascompanyoffice,concept:company:national
910,concept:city:woodinville,1114,1.0,concept:cityhascompanyoffice,concept:company:national
911,concept:city:calcutta,1115,0.9375,concept:cityhascompanyoffice,concept:company:air_indian_airlines
912,concept:city:philadelphia,1114,0.984375,concept:cityhascompanyoffice,concept:bank:wachovia
913,concept:city:philadelphia,1114,1.0,concept:cityhascompanyoffice,concept:biotechcompany:comcast
914,concept:city:philadelphia,1114,0.999999999998181,concept:cityhascompanyoffice,concept:company:national
915,concept:city:philadelphia,1114,0.9375,concept:cityhascompanyoffice,concept:website:the_philadelphia_inquirer
916,concept:city:philadelphia,1114,0.9780717683582896,concept:cityhascompanyoffice,concept:company:uk__british_airways
917,concept:city:espoo,1114,0.9999999999988095,concept:cityhascompanyoffice,concept:company:nokia_siemens
918,concept:city:el_monte,1114,0.9999999997671694,concept:cityhascompanyoffice,concept:company:national
919,concept:city:lake_charles,1114,0.984375,concept:cityhascompanyoffice,concept:company:national
920,concept:city:montpellier,1114,0.9375,concept:cityhascompanyoffice,concept:company:ryanair
921,concept:city:monroe,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
922,concept:city:palo_alto,1115,0.992188,concept:cityhascompanyoffice,concept:biotechcompany:hewlett_packard_co
923,concept:city:palo_alto,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
924,concept:city:palo_alto,1115,0.9999999843375385,concept:cityhascompanyoffice,concept:website:facebook_myspace
925,concept:city:palo_alto,1115,0.9999999843375385,concept:cityhascompanyoffice,concept:website:facebook
926,concept:city:palo_alto,1114,0.9999999999999997,concept:cityhascompanyoffice,concept:company:hp
927,concept:city:keene,1114,0.998046875,concept:cityhascompanyoffice,concept:company:national
928,concept:city:canberra,1108,0.9375,concept:cityhascompanyoffice,concept:newspaper:the_national
929,concept:city:canberra,1114,0.9998779296875,concept:cityhascompanyoffice,concept:company:national
930,concept:city:bellingham,1106,0.9375,concept:cityhascompanyoffice,concept:company:allegiant
931,concept:city:bellingham,1114,1.0,concept:cityhascompanyoffice,concept:company:national
932,concept:city:carcassonne,1114,0.9999999995997226,concept:cityhascompanyoffice,concept:company:ryanair
933,concept:city:san_jose,1114,0.9999999990627292,concept:cityhascompanyoffice,concept:biotechcompany:ebay
934,concept:city:san_jose,1112,0.9375,concept:cityhascompanyoffice,concept:company:sansa
935,concept:city:san_jose,1103,0.9990234375,concept:cityhascompanyoffice,concept:televisionstation:kicu
936,concept:city:san_jose,1114,0.99993896484375,concept:cityhascompanyoffice,concept:company:national
937,concept:city:san_jose,1108,0.9921875,concept:cityhascompanyoffice,concept:publication:nature
938,concept:city:san_jose,1108,0.96875,concept:cityhascompanyoffice,concept:company:american_airlines001
939,concept:city:san_jose,1103,0.96875,concept:cityhascompanyoffice,concept:transportation:southwest
940,concept:city:san_jose,1108,0.999755859375,concept:cityhascompanyoffice,concept:televisionstation:kntv_tv
941,concept:city:san_jose,1115,0.9998779296875,concept:cityhascompanyoffice,concept:radiostation:kteh
942,concept:city:amsterdam,1114,0.9898125279825039,concept:cityhascompanyoffice,concept:company:northwest_airlines
943,concept:city:amsterdam,1109,0.9375,concept:cityhascompanyoffice,concept:company:aer_lingus
944,concept:city:amsterdam,1114,0.9375,concept:cityhascompanyoffice,concept:company:ba
945,concept:city:amsterdam,1115,0.9354736874501242,concept:cityhascompanyoffice,concept:company:transavia_com
946,concept:city:amsterdam,1114,1.0,concept:cityhascompanyoffice,concept:company:klm
947,concept:city:amsterdam,1103,0.941223196463824,concept:cityhascompanyoffice,concept:company:martinair
948,concept:city:amsterdam,1107,0.9375,concept:cityhascompanyoffice,concept:company:finnair
949,concept:city:cupertino,1115,1.0,concept:cityhascompanyoffice,concept:company:symantec
950,concept:city:marrakech,1105,0.9657325236761787,concept:cityhascompanyoffice,concept:company:atlas_blue
951,concept:city:edgewater,1114,0.96875,concept:cityhascompanyoffice,concept:company:national
952,concept:city:malaga,1112,0.9375,concept:cityhascompanyoffice,concept:company:easyjet
953,concept:city:malaga,1114,0.998046875,concept:cityhascompanyoffice,concept:company:ryanair
954,concept:city:akron,1114,0.999969482421875,concept:cityhascompanyoffice,concept:company:national
955,concept:city:akron,1114,0.997207117400176,concept:cityhascompanyoffice,concept:company:goodyear
956,concept:city:cleveland,1103,0.9999999983828567,concept:cityhascompanyoffice,concept:company:international_steel_group
957,concept:city:cleveland,1114,0.9999998702950791,concept:cityhascompanyoffice,concept:company:national
958,concept:city:cleveland,1108,1.0,concept:cityhascompanyoffice,concept:televisionstation:wkyc_tv
959,concept:city:cleveland,1114,0.9375,concept:cityhascompanyoffice,concept:company:uk__british_airways
960,concept:city:bala_cynwyd,1114,0.9999999701976776,concept:cityhascompanyoffice,concept:company:national
961,concept:city:glasgow_prestwick,1114,0.9999999999966331,concept:cityhascompanyoffice,concept:company:ryanair
962,concept:city:middletown,1103,0.9999994013791726,concept:cityhascompanyoffice,concept:company:american_management_systems
963,concept:city:middletown,1114,0.9999994013791726,concept:cityhascompanyoffice,concept:company:at_t
964,concept:city:wroclaw,1114,0.9375,concept:cityhascompanyoffice,concept:company:ryanair
965,concept:city:tenerife,1114,0.9999999999865323,concept:cityhascompanyoffice,concept:company:ryanair
966,concept:city:moscow,1106,0.999969482421875,concept:cityhascompanyoffice,concept:newspaper:times
967,concept:city:moscow,1115,0.999621631492104,concept:cityhascompanyoffice,concept:company:delta
968,concept:city:cork,1114,0.984375,concept:cityhascompanyoffice,concept:company:ryanair
969,concept:city:colorado_springs,1105,0.9375,concept:cityhascompanyoffice,concept:recordlabel:olympic
970,concept:city:colorado_springs,1114,0.9184622580751953,concept:cityhascompanyoffice,concept:company:national
971,concept:city:lima,1103,1.0,concept:cityhascompanyoffice,concept:company:lan_peru
972,concept:city:lima,1115,0.9375,concept:cityhascompanyoffice,concept:biotechcompany:continental
973,concept:city:louisville,1114,0.9999980926513672,concept:cityhascompanyoffice,concept:company:national
974,concept:city:mclean,1115,0.9999999999999948,concept:cityhascompanyoffice,concept:bank:capital_one
975,concept:city:wilmington,1114,0.9921875,concept:cityhascompanyoffice,concept:company:national
976,concept:city:pula,1103,0.9375,concept:cityhascompanyoffice,concept:company:croatia_airlines
977,concept:city:pula,1114,1.0,concept:cityhascompanyoffice,concept:company:ryanair
978,concept:city:atlantic_city,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
979,concept:city:beaverton,1110,0.96875,concept:cityhascompanyoffice,concept:company:nike
980,concept:city:grenoble,1114,0.9999999995690358,concept:cityhascompanyoffice,concept:company:ryanair
981,concept:city:blacklick,1114,0.9375,concept:cityhascompanyoffice,concept:company:national
982,concept:city:buffalo,1114,0.999755859375,concept:cityhascompanyoffice,concept:company:national
983,concept:city:grand_junction,1114,1.0,concept:cityhascompanyoffice,concept:company:national
984,concept:city:washington_d_c_,1114,0.9999496787729342,concept:cityhascompanyoffice,concept:bank:imf
985,concept:city:washington_d_c_,1113,0.9375,concept:cityhascompanyoffice,concept:company:pan_american_union
986,concept:city:washington_d_c_,1113,1.0,concept:cityhascompanyoffice,concept:company:fema
987,concept:city:washington_d_c_,1113,1.0,concept:cityhascompanyoffice,concept:blog:york_daily_news
988,concept:city:washington_d_c_,1113,1.0,concept:cityhascompanyoffice,concept:company:voa
989,concept:city:washington_d_c_,1113,0.9375,concept:cityhascompanyoffice,concept:recordlabel:irs
990,concept:city:washington_d_c_,1113,0.9596736338478694,concept:cityhascompanyoffice,concept:company:usda
991,concept:city:washington_d_c_,1113,0.9921875,concept:cityhascompanyoffice,concept:bank:world_bank
992,concept:city:washington_d_c_,1115,0.9999738749509399,concept:cityhascompanyoffice,concept:blog:fox_news
993,concept:city:washington_d_c_,1115,0.984375,concept:cityhascompanyoffice,concept:company:delta
994,concept:city:washington_d_c_,1113,1.0,concept:cityhascompanyoffice,concept:website:daily_news
995,concept:city:washington_d_c_,1115,0.984375,concept:cityhascompanyoffice,concept:website:dallas_morning_news
996,concept:city:washington_d_c_,1114,0.9375,concept:cityhascompanyoffice,concept:website:the_los_angeles_times
997,concept:city:washington_d_c_,1114,1.0,concept:cityhascompanyoffice,concept:company:national
998,concept:city:washington_d_c_,1115,0.9844443360402618,concept:cityhascompanyoffice,concept:website:abc_news
999,concept:city:washington_d_c_,1114,0.9921875,concept:cityhascompanyoffice,concept:company:mci
1000,concept:city:washington_d_c_,1114,1.0,concept:cityhascompanyoffice,concept:website:wall_street_journal
1001,concept:city:washington_d_c_,1114,0.9375,concept:cityhascompanyoffice,concept:website:detroit_news
1002,concept:city:washington_d_c_,1114,0.96875,concept:cityhascompanyoffice,concept:newspaper:the_boston_globe_magazine
1003,concept:city:washington_d_c_,1114,0.96875,concept:cityhascompanyoffice,concept:newspaper:usa_today
1004,concept:city:washington_d_c_,1115,1.0,concept:cityhascompanyoffice,concept:company:marriott_international
1005,concept:city:washington_d_c_,1115,1.0,concept:cityhascompanyoffice,concept:museum:smithsonian
1006,concept:city:washington_d_c_,1115,0.984375,concept:cityhascompanyoffice,concept:website:the_philadelphia_inquirer
1007,concept:city:washington_d_c_,1113,1.0,concept:cityhascompanyoffice,concept:company:times_this_morning
1008,concept:city:washington_d_c_,1115,0.9375,concept:cityhascompanyoffice,concept:newspaper:the_miami_herald
1009,concept:city:washington_d_c_,1113,1.0,concept:cityhascompanyoffice,concept:company:press
1010,concept:city:washington_d_c_,1113,0.9375,concept:cityhascompanyoffice,concept:company:cnn
1011,concept:city:washington_d_c_,1113,1.0,concept:cityhascompanyoffice,concept:newspaper:business_journal
1012,concept:city:washington_d_c_,1113,0.9183113660004434,concept:cityhascompanyoffice,concept:website:the_washington_times
1013,concept:city:washington_d_c_,1114,1.0,concept:cityhascompanyoffice,concept:website:cbs_corporation
